(15010,12,5897,5311,6486,5716,5808,6238,6442,6300,6273,6143,5300,5255,5099)
(15750,12,5897,5311,6486,5716,5808,6238,6442,6300,5806,6424,6638,5104,6316,6493,5350,5165)
(10966,12,6748,6675,6065,5653,5807,6656,5097,5879,5347,5897,5311,6556,5838,6666,6204,5734,6670,5850,6335,6728,6187,5168)
(11915,12,6748,5620,6793,6885,6914,5280,5209,6877,6822,5795,6044,5806,6560,6355)
(11881,12,6480,5653,5807,6656,5097,5879,5347,5897,5311,6556,5838,6666,6204,5734,6670,5850,6761)
(12842,12,5165,5350,6493,6316,6449,6452,6143,6273,6300,6442,6238,5808,5716,6486,5311,5277,6317,6108,5060,6236,5702)
(11282,12,6782,6305,5752,5476,5611,5692,6436,6424,5806,6044,5795,6822,6877,5885,5585,5413,5381)
(12209,12,6790,6728,6335,5850,6670,5734,6204,6666,5838,6556,5912,6853,5205,6877,5885,5585,5413)
(10057,12,5381,5413,6538,5825,6219,5857,6414,6044,5806,6560,6355,5923,6616,5476,5752)
(10482,12,5381,5413,6538,5825,6219,5857,6414,6044,5806,6560,6355,5923,6616,5476,5752,6305)
(13300,12,6853,6800,6238,6442,6300,5806,6424,6638,5104,6316,6493,5350)
(10543,12,6187,6728,6335,5850,6670,5734,6204,6666,5838,6556,5912,6853,5205,6877,5885,5585,6751)
(10558,12,5341,5102,6951,5838,6556,6486,5716,5808,6238,6442,6300,5806,6424,6638,5104,6316,6493,5350)
(11110,12,5341,5102,6951,5838,6556,6486,5716,5808,6238,6442,6300,5806,6424,6638,5104,6316,6493,5350)
(13453,12,5341,5102,6951,5838,6556,6486,5716,5808,6238,6442,6300,5806,6424,6638,5104,6316)
(13589,12,5341,5102,6951,5838,6556,6486,5716,5808,6238,6442,6300,6273,6143,5300,5255,5099,6080)
(14264,12,5620,6793,6885,6914,5280,5209,6877,6822,5795,6044,5806,6560,6355,5923,6616,5476,5752,6305)
(13571,12,5177,6097,5879,5347,5897,5311,6486,5716,5808,6238,6442,6300,6273)
(13042,12,6833,6057,5533,6305,6782,5168,6187,6728,6335,5850,6670,5734,6974)
(12981,12,5962,6319,6756,6355,6560,5806,6044,5795,6822,6877,5209,5280,6914,6885,6793)
(13238,12,6108,6317,5277,5311,6486,5716,5808,6238,6442,6300,5806,6424,6638,5104,6316,6493,5350,5165)
(12019,12,6335,5850,6670,5734,6204,6666,5838,6556,5912,6944,6916,5221,6906,6868)
(10376,12,6359,5385,5696,6951,5838,6556,6486,5716,5808,6238,6442,6300,5806,6424,6638,5104,6316,6493,5350)
(10496,12,6359,5385,5696,6951,5838,6556,6486,5716,5808,6238,6442,6300,5806,6424,6638,5104,6316,6493,5350)
(10595,12,6359,5385,5696,6951,5838,6556,6486,5716,5808,6238,6442,6300,6273,6143,6452)
(10886,12,6359,5385,5696,6951,5838,6556,6486,5716,5808,6238,6442,6300,5806,6424,6687)
(11580,12,6359,5385,5696,6951,5838,6556,6486,5716,5808,6238,6442,6300,5806,6424)
(12393,12,6944,6853,6800,6238,6442,6300,5806,6424,6638,5104,6316,6493,5350)
(10052,12,6222,6359,5385,5696,6951,5838,6556,6486,5716,5808,6238,6442,6300,5806,6424,6638,5104)
(11006,12,6222,6359,5385,5696,6974,5734,6670,5850,6335,6728,6187,5168,6782,6305,5533,6057)
(11294,12,6222,6359,5385,5696,6974,5734,6670,5850,6335,6728,6187,5168,6782,6305,5533,6057,6833)
(12237,12,5385,5696,6974,5734,6670,5850,6335,6728,6187,5168,6782,6305,5533,6057)
(16001,12,5385,5696,6951,5838,6556,6486,5716,5808,6238,6442,6300,5806,6424,6638)
(11167,12,6906,5221,5412,6853,5912,6556,5838,6666,6204,5734,6670,5850,6335)
(11595,12,6906,5221,5412,6853,5912,6556,5838,6666,6204,5734,6670,5850,6761,5891)
(11899,12,5702,5177,6097,5879,5347,5897,5311,6486,5716,5808,6238,6442,6300,5806,6424,6638,5104,6987,5756)
(10011,12,6474,5380,6620,6513,5885,6877,5205,6853,6944,6727,5101,5347,5879,6097,5177,5702)
(10034,12,6474,5380,6620,6513,5885,6877,5205,6853,6944,6727,5101,5347,5879,6097,5177)
(11508,12,6474,5380,6620,6513,5885,6877,6144,5221,6674,6850,6341,6656)
(11892,12,6474,5380,6620,6513,5885,6877,5205,6853,6944,6727,5101,5347,5879)
(12548,12,6474,5380,6620,6513,5885,6877,6144,5221,6674,6850,6341,6656)
(10851,12,6342,6480,5653,5807,6656,5097,5879,5347,5897,5311,6556,5838,6666,6204,5734,6670,5850,6989)
(11094,12,6342,6480,5653,5807,6656,5097,5879,5347,5897,5311,6556,5838,6666,6204,5734,6670,5850,6761,5891)
(11337,12,6342,6480,5653,5807,6656,5097,5879,5347,5897,5311,6556,5838,6666,6204,5734,6670,5850,6335,6728)
(12504,12,6342,6480,5653,5807,6656,5097,5879,5347,5897,5311,6556,5838,6666,6204,5734,6670,5850,6335,6728,6790)
(11462,12,6538,5825,6219,5857,6414,6044,5806,6560,6355,5923,6616,5476,5197,6478,6384,6790)
(12547,12,5574,5602,6885,6914,5280,5209,6877,6822,5795,6044,5806,6560,6355,5923,6616,5476,5197)
(11255,13,6761,5850,6670,5734,6204,6666,5838,6556,5912,6944,6916,6674,6850,6341)
(10254,13,5311,6486,5716,5808,6238,6442,6300,5806,6424,6638,5104,6316,6493)
(10800,13,5311,6486,5716,5808,6238,6442,6300,6273,6143,5300,5255,5099,6080)
(11378,13,5311,6486,5716,5808,6238,6442,6300,5806,6424,6638,5104,6316,6493,5350,5165)
(11492,13,5311,6486,5716,5808,6238,6442,6300,5806,6424,6638,5104,6316,6493,5350)
(12605,13,5891,6761,5850,6670,5734,6204,6666,5838,6556,5912,6944,6916,6674,6850,6341)
(12011,13,6183,6421,6475,5903,5716,5808,6800,5412,6674,6850,6341,5807,5653)
(12733,13,6183,6421,6475,5903,5716,5808,6800,5412,5221,5057,5280,6914,6885,6793,5620,6748)
(12907,13,6183,6421,6475,5903,5716,5808,6800,5412,5221,5057,5280,6914,6885,6793,5620,6748)
(12093,13,6985,6238,6800,5412,5221,5057,5280,6914,6885,6793,5620,6748)
(10433,13,5350,6493,6316,6449,6452,6143,6273,6300,6442,6238,5808,5716,6486,5311)
(10564,13,5350,6493,6316,6449,6452,6143,6273,6300,6442,6238,5808,5716,6486,5311,5277,6317,6108,5060,6904)
(10612,13,5350,6493,6316,6449,6452,6143,6273,6300,6442,6238,5808,5716,6486,5311,5277,6317,6108,5127)
(10949,13,5350,6493,6316,6449,6452,6143,6273,6300,6442,6238,5808,5716,6486,6556,5838,6970)
(11608,13,5350,6493,6316,6449,6452,6143,6273,6300,6442,6238,5808,5716,6486,5311,5277,6317,6108,5060)
(11965,13,5350,6493,6316,6449,6452,6143,6273,6300,6442,6238,5808,5716,6486,6556,5838,6951,5696,5385)
(14965,13,6905,6126,5101,5897,5311,6556,5838,6666,6204,5734,6670,5850,6335,6728,6790)
(12447,13,6507,5696,6951,5838,6556,6486,5716,5808,6238,6442,6300,5806,6424,6638,5104,6987,5756)
(12235,13,5897,5311,6486,5716,5808,6238,6442,6300,5806,6424,6638,5104,6316,6493,5350)
(14350,13,5897,5311,6486,5716,5808,6238,6442,6300,5806,6424,6638,5104,6316,6493,5350,5165)
(16429,13,5897,5311,6486,5716,5808,6238,6442,6300,5806,6424,6638,5104,6316)
(10936,13,6478,5197,5476,5611,5692,6436,6424,5806,6044,5795,6822,6877,5209,5280,6914,6885,6793,5620)
(13498,13,6478,5197,5476,5611,5692,6436,6424,5806,6044,5795,6822,6877,5209,5280,6914,6885)
(10938,13,5267,6475,5903,5716,5808,6800,5412,6674,6850,6341,5807,5653,6480,6342)
(12585,13,5267,6475,5903,5716,5808,6800,5412,6674,6850,6341,5807,5653,6065)
(12745,13,5267,6475,5903,5716,5808,6800,5412,6674,6850,6341,5807,5653,6065)
(13040,13,5267,6475,5903,5716,5808,6800,5412,5221,5057,5280,6914,6885,5602,5574)
(11938,13,5653,5807,6656,5097,5879,5347,5897,5311,6486,5903,6475,5267,6888,5261,5397)
(12760,13,5653,5807,6656,5097,5879,5347,5897,5311,6556,5838,6666,6204,5734,6670,5850,6335,6728)
(12865,13,5653,5807,6656,5097,5879,5347,5897,5311,6556,5838,6666,6204,5734,6899)
(13135,13,5653,5807,6656,5097,5879,5347,5897,5311,6556,5838,6666,6204,5734)
(11591,13,6748,5620,6793,6885,6914,5280,5209,6877,6822,5795,6044,5806,6560,6355,5923,6616,5476,5752,6305)
(11142,13,5807,6656,5097,5879,5347,5897,5311,6556,5838,6666,6204,5734)
(11571,13,5807,6656,5097,5879,5347,5897,5311,6556,5838,6666,6204,5734,6670,5850,6335,6728,6790)
(13244,13,5165,5350,6493,6316,6449,6452,6143,6273,6300,6442,6238,6800,6853,6944,6727,5101,5347,5879)
(11363,13,6666,5838,6556,6486,5716,5808,6238,6442,6300,5806,6424,6638,5104,6316,6493,5350,5165)
(11532,13,5168,6187,6728,6335,5850,6670,5734,6204,6666,5838,6556,5912,6944,6916,6674,6850,6341,5807,5653,6065)
(10806,13,5381,5413,6538,5825,6219,5857,6414,6044,5806,6560,6355,5923,6616,5476)
(11560,13,5381,5413,6538,5825,6219,5857,6414,6044,5806,6560,6355,5923,6616,5476,5197)
(11736,13,5381,5413,6538,5825,6219,5857,6414,6044,5806,6560,6355,5923,5490,5115,5397)
(10995,13,5555,5702,5177,6097,5879,5347,5897,5311,6486,5716,5808,6238,6442,6300,6273)
(12653,13,5555,5702,5177,6097,5879,5347,5897,5311,6486,5716,5808,6238,6442,6300,5806,6424,6687)
(12725,13,5555,5702,5177,6097,5879,5347,5897,5311,6486,5716,5808,6238,6442,6300,6273)
(13377,13,6853,6800,6238,6442,6300,5806,6424,6638,5104,6316,6493,5350)
(14031,13,5979,5756,6987,6449,6452,6143,6273,6300,6442,6238,5808,5716,6486,5311,5277,6317,6108,5060,6236)
(12036,13,6187,6728,6335,5850,6670,5734,6204,6666,5838,6556,5912,6944,6916,5221,5057,5981)
(10074,13,6904,5060,6108,6317,5277,5311,6486,5716,5808,6238,6442,6300,6273,6143,5300,5255,5099)
(10391,13,6904,5060,6108,6317,5277,5311,6486,5716,5808,6238,6442,6300,5806,6424,6638,5104,6987,5756)
(11047,13,6904,5060,6108,6317,5277,5311,6486,5716,5808,6238,6442,6300,5806,6424,6638,6630)
(11270,13,6904,5060,6108,6317,5277,5311,6486,5716,5808,6238,6442,6300,5806,6424,6638)
(11310,13,6904,5060,6108,6317,5277,5311,6486,5716,5808,6238,6442,6300,5806,6424,6638,5104,6316,6493)
(10608,13,6065,5653,5807,6656,5097,5879,5347,5897,5311,6556,5838,6666,6204,5734,6670,5850,6335,6728,6187,5103)
(11775,13,6065,5653,5807,6656,5097,5879,5347,5897,5311,6556,5838,6666,6204,5734)
(13893,13,5341,5102,6951,5838,6556,6486,5716,5808,6238,6442,6300,5806,6424,6638,5104)
(14566,13,5341,5102,6951,5838,6556,6486,5716,5808,6238,6442,6300,6273,6143,6452,5453)
(14001,13,6675,6065,5653,5807,6656,5097,5879,5347,5897,5311,6556,5838,6666,6204,5734,6670,6611)
(14766,13,6675,6065,5653,5807,6656,5097,5879,5347,5897,5311,6556,5838,6666,6204,5734,6670,5850,6335,6728,6187)
(14059,13,5177,6097,5879,5347,5897,5311,6486,5716,5808,6238,6442,6300,6273,6143,5300,5255,5099)
(10888,13,6833,6057,5533,6305,6782,5168,6187,6728,6335,5850,6670,5734,6949)
(11600,13,5506,6687,6424,5806,6300,6442,6238,5808,5716,6486,5311,5277,6317,6108,5127)
(13127,13,5506,6687,6424,5806,6300,6442,6238,5808,5716,6486,5311,5277,6317,6108,5060,6904)
(11447,13,6219,5857,6414,6768,6238,5808,5716,6486,5311,5277,6317,6108,5060,6236,5702)
(12603,13,6335,5850,6670,5734,6204,6666,5838,6556,5912,6944,6916,5221)
(10346,13,6359,5385,5696,6951,5838,6556,6486,5716,5808,6238,6442,6300,5806,6424)
(12660,13,6359,5385,5696,6951,5838,6556,6486,5716,5808,6238,6442,6300,5806,6424,6638,5104,6316,6493,5350)
(12694,13,6359,5385,5696,6951,5838,6556,6486,5716,5808,6238,6442,6300,5806,6424,6638,5104,6316,6493)
(12715,13,6944,6853,6800,6238,6442,6300,6273,6143,5300,5255,5099,6080)
(10137,13,6906,5221,5412,6853,5912,6556,5838,6666,6204,5734,6670,5850,6335,6728,6187,5103)
(11644,13,6906,5221,5412,6853,5912,6556,5838,6666,6204,5734,6670,5850,6335)
(11784,13,6906,5221,5412,6853,5912,6556,5838,6666,6204,5734,6670,5850,6335,6728,6790)
(12283,13,5620,6675,6065,5653,5807,6656,5097,5879,5347,5897,5311,6556,5838,6666,6204,5734,6670)
(13015,13,5702,5177,6097,5879,5347,5897,5311,6486,5716,5808,6238,6442,6300,5806,6424,6638,5104,6987,5756)
(10863,13,5696,6951,5838,6556,6486,5716,5808,6238,6442,6300,5806,6424,6638,5104,6987,5756,5979)
(13253,13,6611,6670,5734,6204,6666,5838,6556,5912,6944,6916,6674,6850)
(13077,13,6342,6480,5653,5807,6656,5097,5879,5347,5897,5311,6556,5838,6666,6204,5734,6670,5850,6335)
(10904,13,6300,6442,6238,5808,5716,6486,6556,5838,6951,5696,5385,6359,6222,5659)
(10969,13,6300,6442,6238,5808,5716,6486,5311,5277,6317,6108,5060,6904)
(12406,13,6728,6335,5850,6670,5734,6204,6666,5838,6556,5912,6944,6916,5221,5057,5280)
(12621,13,6283,5620,6675,6065,5653,5807,6656,5097,5879,5347,5897,5311,6556,5838,6666,6204,5734,6670,5850,6761)
(11245,14,6970,5838,6556,6486,5716,5808,6238,6442,6300,5806,6424,6638,5104,6316)
(11403,14,6970,5838,6556,6486,5716,5808,6238,6442,6300,5806,6424,6638,5104,6987,5756)
(11738,14,5311,6486,5716,5808,6238,6442,6300,5806,6424,6638,5104,6316,6493,5350,5165)
(13156,14,5311,6486,5716,5808,6238,6442,6300,5806,6424,6638,5104,6316,6493,5350,5165)
(12913,14,5891,6761,5850,6670,5734,6204,6666,5838,6556,5912,6944,6916,5221,5057,5981)
(13095,14,6183,6421,6475,5903,5716,5808,6800,5412,6674,6850,6341,5807,5653,6480)
(13378,14,6183,6421,6475,5903,5716,5808,6800,5412,5221,5057,5280,6914,6885,6793,5620,6748)
(12516,14,6949,5734,6670,5850,6335,6728,6187,5168,6782,6305,5533,6057,6833)
(12528,14,6949,5734,6670,5850,6335,6728,6187,5168,6782,6305,5533,6057,6833,5615)
(12459,14,5267,6475,5903,5716,5808,6800,5412,6674,6850,6341,5807,5653,6065)
(13362,14,5267,6475,5903,5716,5808,6800,5412,5221,5057,5280,6914,6885,6793,5620)
(13364,14,5267,6475,5903,5716,5808,6800,5412,5221,5057,5280,6914,6885,6793,5620,6748)
(12448,14,6748,6675,6065,5653,5807,6656,5097,5879,5347,5897,5311,6486,5903,6475)
(11567,14,6355,6560,5806,6044,5795,6822,6877,5209,5280,6914,6885,6793,5620,6748)
(12449,14,6355,6560,5806,6044,5795,6822,6877,5209,5280,6914,6885,5602)
(13607,14,5165,5350,6493,6316,6449,6452,6143,6273,6300,6442,6238,6800,6853,6944,6727,5101)
(13572,14,5168,6187,6728,6335,5850,6670,5734,6204,6666,5838,6556,5912,6944,6916,5221,5057)
(13312,14,6790,6728,6335,5850,6670,5734,6204,6666,5838,6556,5912,6853,5205,6877,5885,5585)
(11912,14,5795,6044,5806,6560,6355,5923,6616,5476,5752,6305,6782,5168)
(10831,14,5381,5413,6538,5825,6219,5857,6414,6044,5806,6560,6355,5923,5490,5115,5397)
(11866,14,5381,5413,6538,5825,6219,5857,6414,6044,5806,6560,6355,5923,6616,5476,5197,6478)
(10557,14,6516,6414,6044,5806,6560,6355,5923,6616,5476,5752,6305,6782,5168)
(12032,14,6516,6414,6044,5806,6560,6355,5923,6616,5476,5752,6305,6782,5168)
(14587,14,6516,6414,6044,5806,6560,6355,5923,6616,5476,5752,6305,6782,5168)
(15836,14,6516,6414,6044,5806,6560,6355,5923,6616,5476,5752,6305,6782,5168,5103)
(14391,14,5555,5702,5177,6097,5879,5347,5897,5311,6486,5716,5808,6238,6442,6300,6273)
(10593,14,6853,6800,6238,6442,6300,5806,6424,6638,5104,6316,6493,5350)
(14305,14,6187,6728,6335,5850,6670,5734,6204,6666,5838,6556,5912,6853,5205)
(10911,14,5341,5102,6951,5838,6556,6486,5716,5808,6238,6442,6300,6273,6143,6452)
(15108,14,5341,5102,6951,5838,6556,6486,5716,5808,6238,6442,6300,5806,6424,6638,5104,6987)
(13233,14,6833,6057,5533,6305,6782,5168,6187,6728,6335,5850,6670,5734,6974,5696)
(13812,14,6833,6057,5533,6305,6782,5168,6187,6728,6335,5850,6670,5734,6974,5696)
(11105,14,6335,5850,6670,5734,6204,6666,5838,6556,5912,6944,6916,6674,6850,6341,5807)
(11811,14,6335,5850,6670,5734,6204,6666,5838,6556,5912,6944,6916,5221,5057,5280,6914)
(13519,14,6359,5385,5696,6951,6666,5873,6329,5267,6888,6319,6756,5923,5573)
(12095,14,6944,6853,6800,6238,6442,6300,5806,6424,6638,5104,6316,6493,5350,5165)
(13055,14,6944,6853,6800,6238,6442,6300,5806,6424,6638,5104,6316,6493,5350)
(10042,14,6756,6355,6560,5806,6044,5795,6822,6877,5209,5280,6914,6885,5602)
(12424,14,6756,6355,6560,5806,6044,5795,6822,6877,5209,5280,6914,6885,6793,5620)
(13064,14,6756,6355,6560,5806,6044,5795,6822,6877,5209,5280,6914,6885,6793)
(11718,14,5756,6987,6449,6452,6143,6273,6300,6442,6238,5808,5716,6486,6556,5838,6951,5102)
(12004,14,6906,5221,5412,6853,5912,6556,5838,6666,6204,5734,6670,5850,6335,6728,6790)
(12146,14,6906,5221,5412,6853,5912,6556,5838,6666,6204,5734,6670,5850,6335,6728,6187)
(12123,14,6273,6300,6442,6238,5808,5716,6486,6556,5838,6951,5696,5385,6359,6222,5659)
(13206,14,5953,6638,6424,5806,6300,6442,6238,5808,5716,6486,5311,5277,6317,6108,5060,6904)
(11259,14,5696,6951,5838,6556,6486,5716,5808,6238,6442,6300,5806,6424,6638,5104,6316,6493,5350,5165)
(10789,14,6611,6670,5734,6204,6666,5838,6556,5912,6944,6916,5221,6906,6868)
(13930,14,6611,6670,5734,6204,6666,5838,6556,5912,6944,6916,6674,6850,6341,5807)
(13452,14,6728,6335,5850,6670,5734,6204,6666,5838,6556,5912,6944,6916,5221,5057,5280,6914)
(12983,15,6970,5838,6556,6486,5716,5808,6238,6442,6300,5806,6424,6638,5104,6987,5756,5979)
(12985,15,6970,5838,6556,6486,5716,5808,6238,6442,6300,5806,6424,6638,5104)
(10362,15,6057,5533,6305,6782,5168,6187,6728,6335,5850,6670,5734,6974,5696,5385,6359)
(10460,15,6057,5533,6305,6782,5168,6187,6728,6335,5850,6670,5734,6949)
(12208,15,6057,5533,6305,6782,5168,6187,6728,6335,5850,6670,5734,6974,5696,5385,6359,6222)
(13121,15,6057,5533,6305,6782,5168,6187,6728,6335,5850,6670,5734,6949)
(10116,15,6080,5099,5255,5300,6143,6273,6300,6442,6238,6800,6853,6944,6727,5101,5347)
(10826,15,5891,6761,5850,6670,5734,6204,6666,5838,6556,5912,6944,6916,5221,5057,5280,6914,6885,5602,5574)
(10126,15,6885,6914,5280,5209,6877,6822,5795,6044,5806,6560,6355,5923,5490)
(10714,15,6885,6914,5280,5209,6877,6822,5795,6044,5806,6560,6355,5923,6616,5476,5752)
(11415,15,6885,6914,5280,5209,6877,5205,6853,5912,6556,5838,6666,6204,5734,6670,5850,6335)
(12167,15,6885,6914,5280,5209,6877,6822,5795,6044,5806,6560,6355,5923,5490)
(10600,15,5397,5115,5490,5923,6355,6560,5806,6044,5795,6822,6877,5209,5280,6914,6885,6793,5620)
(12289,15,5397,5115,5490,5923,6355,6560,5806,6044,5795,6822,6877,5209,5280,6914,6885)
(10503,15,6905,6126,5101,5897,5311,6556,5838,6666,6204,5734,6670,5850,6335,6728,6790)
(13265,15,6905,6126,5101,5897,5311,6556,5838,6666,6204,5734,6670,5850,6761,5891)
(15036,15,6905,6126,5101,5897,5311,6556,5838,6666,6204,5734,6670,5850,6335,6728,6187,5103)
(14078,15,5267,6475,5903,5716,5808,6800,5412,5221,5057,5280,6914,6885,6793,5620)
(10847,15,5807,6656,5097,5879,5347,5897,5311,6556,5838,6666,6204,5734,6670)
(12160,15,5807,6656,5097,5879,5347,5897,5311,6556,5838,6666,6204,5734,6670)
(13647,15,6355,6560,5806,6044,5795,6822,6877,5209,5280,6914,6885,6793,5620,6748)
(13707,15,6355,6560,5806,6044,5795,6822,6877,5209,5280,6914,6885,6793,5620,6748)
(12583,15,5165,5350,6493,6316,6449,6452,6143,6273,6300,6442,6238,5808,5716,6486,6556,5838,6951,5696)
(14108,15,5165,5350,6493,6316,6449,6452,6143,6273,6300,6442,6238,6800,6853,6944)
(12851,15,6790,6728,6335,5850,6670,5734,6204,6666,5838,6556,5912,6944,6916,6674,6850,6341,5807)
(12260,15,5381,5413,6538,5825,6219,5857,6414,6044,5806,6560,6355,5923)
(17083,15,6516,6414,6044,5806,6560,6355,5923,6616,5476,5752,6305,6782)
(17705,15,6516,6414,6044,5806,6560,6355,5923,6616,5476,5752,6305,6782,5168,5103)
(11919,15,5555,5702,5177,6097,5879,5347,5897,5311,6486,5716,5808,6238,6442,6300,6273,6143,5300,5255,5099,6080)
(14568,15,5555,5702,5177,6097,5879,5347,5897,5311,6486,5716,5808,6238,6442,6300,5806,6424,6687)
(15297,15,5555,5702,5177,6097,5879,5347,5897,5311,6486,5716,5808,6238,6442,6300,5806,6560,5735,5692,5874)
(11302,15,6090,6630,6638,6424,5806,6300,6442,6238,5808,5716,6486,6556,5838,6951,5696,5385)
(13695,15,6335,5850,6670,5734,6204,6666,5838,6556,5912,6944,6916,6674,6850,6341,5807,5653,6065)
(14301,15,6359,5385,5696,6951,5838,6556,6486,5716,5808,6238,6442,6300,5806)
(13342,15,6944,6853,6800,6238,6442,6300,5806,6424,6638,5104,6316,6493,5350)
(13411,15,6944,6853,6800,6238,6442,6300,6273,6143,5300,5255,5099,6080)
(11498,15,6756,6355,6560,5806,6044,5795,6822,6877,5209,5280,6914,6885)
(14343,15,5756,6987,6449,6452,6143,6273,6300,6442,6238,5808,5716,6486,5311,5277,6317,6108,5060,6236,5702)
(14521,15,6868,6906,5221,5412,6853,5912,6556,5838,6666,6204,5734,6670,5850,6335,6728)
(11196,15,5385,5696,6951,5838,6556,6486,5716,5808,6238,6442,6300,5806,6424,6687)
(10419,15,6906,5221,5412,6853,5912,6556,5838,6666,6204,5734,6670,5850,6335,6728,6187,5103)
(11065,15,6906,5221,5412,6853,5912,6556,5838,6666,6204,5734,6670,5850)
(12249,15,6906,5221,5412,6853,5912,6556,5838,6666,6204,5734,6670,5850,6335)
(13124,15,5620,6675,6065,5653,5807,6656,5097,5879,5347,5897,5311,6556,5838,6666,6204,5734,6670,5850,6335,6728,6187,5103)
(11198,15,6273,6300,6442,6238,5808,5716,6486,5311,5277,6317,6108,5060,6236,5702)
(13581,15,6273,6300,6442,6238,5808,5716,6486,5311,5277,6317,6108,5060,6236,5702)
(13534,15,5953,6638,6424,5806,6300,6442,6238,5808,5716,6486,5311,5277,6317,6108)
(10013,15,6899,5734,6204,6666,5838,6556,5912,6944,6916,6674,6850,6341)
(10431,15,6899,5734,6204,6666,5838,6556,5912,6944,6916,6674,6850,6341,5807,5653)
(10462,15,6899,5734,6204,6666,5838,6556,5912,6944,6916,5221,5057,5280,6914,6885,6793,5620)
(11573,15,6899,5734,6204,6666,5838,6556,5912,6944,6916,6674,6850,6341,5807,5653)
(11868,15,6899,5734,6204,6666,5838,6556,5912,6944,6916,6674,6850,6341)
(12186,15,6899,5734,6204,6666,5838,6556,5912,6944,6916,6674,6850,6341)
(11464,15,5696,6951,5838,6556,6486,5716,5808,6238,6442,6300,5806,6424,6638,5104,6316,6493,5350,5165)
(13264,15,5696,6951,5838,6556,6486,5716,5808,6238,6442,6300,5806,6424,6638,6630,6090)
(13144,15,5602,6885,6914,5280,5209,6877,5205,6853,5912,6556,5838,6666,6204,5734,6670,5850,6761,5891)
(10295,15,5636,6474,5642,5255,5300,6143,6273,5806,6560,6355,5923,6616)
(10637,15,5636,6474,5642,5255,5300,6143,6273,5806,6560,6355,5923,6616,5476,5752,6305,6782)
(10965,15,5636,6474,5642,5255,5300,6143,6273,5806,6560,6355,5923,6616,5476,5752,6305,6782,5168)
(11200,15,5636,6474,5642,5255,5300,6143,6273,5806,6560,6355,5923,6616,5476,5752,6305,6782,5168)
(11389,15,5636,6474,5642,5255,5300,6143,6273,5806,6560,6355,5923,6616,5476,5752)
(11515,15,5636,6474,5642,5255,5300,6143,6273,5806,6560,6355,5923,6616,5476)
(11581,15,5636,6474,5642,5255,5300,6143,6273,5806,6560,6355,5923,6616,5476,5197)
(14489,15,6611,6670,5734,6204,6666,5838,6556,5912,6944,6916,6674,6850,6341)
(12177,16,6080,5099,5255,5300,6143,6273,6300,6442,6238,6800,6853,6944,6727,5101)
(10099,16,5891,6761,5850,6670,5734,6204,6666,5838,6556,5912,6944,6916,5221,5057,5280,6914)
(11220,16,6885,6914,5280,5209,6877,6822,5795,6044,5806,6560,6355,5923,6616,5476,5197,6478)
(13155,16,6885,6914,5280,5209,6877,6822,5795,6044,5806,6560,6355,6756)
(13319,16,6885,6914,5280,5209,6877,6822,5795,6044,5806,6560,6355,5923,6616,5476,5197,6478)
(12473,16,5397,5115,5490,5923,6355,6560,5806,6044,5795,6822,6877,5209,5280,6914,6885)
(12748,16,6305,5752,5476,5611,5692,6436,6424,5806,6044,5795,6822,6877,5209,5280,6914,6885,5602)
(11354,16,6905,6126,5101,5897,5311,6556,5838,6666,6204,5734,6670,5850,6761,5891)
(15644,16,6905,6126,5101,5897,5311,6556,5838,6666,6204,5734,6670,5850,6335,6728,6187,5103)
(15839,16,6905,6126,5101,5897,5311,6556,5838,6666,6204,5734,6670,5850,6761)
(11684,16,6949,5734,6670,5850,6335,6728,6187,5168,6782,6305,5533,6057,6833)
(12773,16,6949,5734,6670,5850,6335,6728,6187,5168,6782,6305,5533,6057,6833)
(13274,16,6478,5197,5476,5611,5692,6436,6424,5806,6300,6442,6238,6800,5412,6674,6850,6341,5807,5653,6065)
(14487,16,5267,6475,5903,5716,5808,6800,5412,5221,5057,5280,6914,6885,5602,5574)
(12180,16,5807,6656,5097,5879,5347,5897,5311,6556,5838,6666,6204,5734,6670)
(13382,16,6355,6560,5806,6044,5795,6822,6877,5209,5280,6914,6885,5602,5574)
(14308,16,5165,5350,6493,6316,6449,6452,6143,6273,6300,6442,6238,5808,5716,6486,5311,5277,6317,6108,5060)
(13205,16,5168,6187,6728,6335,5850,6670,5734,6204,6666,5838,6556,5912,6944,6916,5221,5057,5280,6914,6885,6793,5620,6748)
(11049,16,6790,6728,6335,5850,6670,5734,6204,6666,5838,6556,5912,6944,6916,6674,6850,6341,5807,5653,6065)
(11115,16,5381,5413,6538,5825,6219,5857,6414,6044,5806,6560,6355,5923,6616,5476)
(11343,16,5381,5413,6538,5825,6219,5857,6414,6044,5806,6560,6355,5923,6616,5476,5752,6305,6782,5168)
(12559,16,5381,5413,6538,5825,6219,5857,6414,6044,5806,6560,6355,5923,6616,5476,5197)
(12370,16,6516,6414,6044,5806,6560,6355,5923,6616,5476,5752,6305,6782)
(15804,16,6516,6414,6044,5806,6560,6355,5923,6616,5476,5752,6305,6782,5168)
(18806,16,6516,6414,6044,5806,6560,6355,5923,6616,5476,5752,6305,6782)
(14954,16,5555,5702,5177,6097,5879,5347,5897,5311,6486,5716,5808,6238,6442,6300,6273,6143,6452)
